linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
163,,,Njemačka,,Porsche,Panamera,130.400 €,2021. godište,Hibrid,340 kW,karavan,5,20300 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026750
164,,,Njemačka,,Porsche,Panamera,203.450 €,2021. godište,Benzin,463 kW,karavan,5,8900 km,https://www.njuskalo.hr/auti/porsche-panamera-turbo-sport-turismo-4.0-v8-pdk-630-ks-zracni-pano-oglas-42026743
165,,,Njemačka,,Porsche,Panamera,107.400 €,2020. godište,Hibrid,340 kW,hatchback,5,58953 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-2.9-v6-pdk-462-ks-zracni-360-shz-sport-c-oglas-42026740
166,,,Njemačka,,Porsche,Panamera,127.300 €,2021. godište,Hibrid,340 kW,hatchback,5,20958 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-2.9-v6-pdk-462-ks-zracni-acc-kam-pano-oglas-42026737
167,,,Njemačka,,Porsche,Panamera,120.800 €,2021. godište,Benzin,243 kW,karavan,5,39600 km,https://www.njuskalo.hr/auti/porsche-panamera-4-sport-turismo-2.9-v6-pdk-330-ks-zracni-pano-head-oglas-42026712
168,,,Njemačka,,Porsche,Panamera,122.200 €,2020. godište,Hibrid,340 kW,karavan,5,31000 km,https://www.njuskalo.hr/auti/porsche-panamera-4-e-hybrid-sport-turismo-2.9-v6-pdk-462-ks-zracni-a-oglas-42026708
169,45.782372867579,15.984977632069,Grad Zagreb,Novi Zagreb - Istok,Porsche,Cayenne,90.000 €,2020. godište,Benzin,250 kW,terensko vozilo / SUV / pick up,5,130000 km,https://www.njuskalo.hr/auti/porsche-cayenne-4x4-automatik-oglas-41929070
170,51.064440504743,10.614364794807,Njemačka,,Porsche,Macan,62.806 €,2022. godište,Benzin,280 kW,terensko vozilo / SUV / pick up,5,23965 km,https://www.njuskalo.hr/auti/porsche-macan-v6-pdk-svojim-kamionima-uvozimo-registracije-oglas-42248655
173,45.809232831176,15.9771522277,Grad Zagreb,Gornji Grad - Medveščak,Porsche,911,59.000 €,2005. godište,Benzin,239 kW,coupe,2,97000 km,https://www.njuskalo.hr/auti/porsche-911-911-oglas-41922575
174,45.162006,18.00253,Brodsko-posavska,Slavonski Brod,Porsche,Macan,28.000 €,2015. godište,Diesel,184 kW,terensko vozilo / SUV / pick up,5,199000 km,https://www.njuskalo.hr/auti/porsche-macan-3.0-v6-pdk-oglas-41039585
175,,,Njemačka,,Porsche,Macan,99.300 €,2022. godište,Benzin,280 kW,terensko vozilo / SUV / pick up,5,10700 km,https://www.njuskalo.hr/auti/porsche-macan-2.9-v6-pdk-380-ks-zracni-kam-pano-oglas-42244376
176,,,Njemačka,,Porsche,Macan,101.550 €,2022. godište,Benzin,280 kW,terensko vozilo / SUV / pick up,5,24853 km,https://www.njuskalo.hr/auti/porsche-macan-2.9-v6-pdk-380-ks-zracni-acc-kam-pano-oglas-42244375
177,,,Njemačka,,Porsche,Macan,101.700 €,2022. godište,Benzin,280 kW,terensko vozilo / SUV / pick up,5,33500 km,https://www.njuskalo.hr/auti/porsche-macan-2.9-v6-pdk-380-ks-zracni-kam-pano-oglas-42244374
178,,,Njemačka,,Porsche,Macan,101.500 €,2022. godište,Benzin,280 kW,terensko vozilo / SUV / pick up,5,14079 km,https://www.njuskalo.hr/auti/porsche-macan-2.9-v6-pdk-380-ks-zracni-360-pano-oglas-42244373
