linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
22,45.54461,18.642807,Osječko-baranjska,Osijek,Land Rover,Range Rover Sport,59.950 €,2018. godište,Diesel,183 kW,terensko vozilo / SUV / pick up,5,123000 km,https://www.njuskalo.hr/auti/range-sport-3.0-virtual-adapt-ovjes-led-pdv-leasing-jamstvo-oglas-42286967
23,45.82556,16.049908,Grad Zagreb,Donja Dubrava,Land Rover,Range Rover Sport,58.500 €,2018. godište,Diesel,225 kW,terensko vozilo / SUV / pick up,5,176000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-sport-3.0-sdv6-hse-full-max-pdv-oglas-41391094
24,45.823889737925,16.052061874232,Grad Zagreb,Donja Dubrava,Land Rover,Range Rover Velar,53.900 €,2019. godište,Diesel,177 kW,terensko vozilo / SUV / pick up,5,88000 km,https://www.njuskalo.hr/auti/range-rover-velar-2.0-d-r-dynamic-240-ks-meridian-virtual-pdv-22-oglas-41780750
25,45.823889737925,16.052061874232,Grad Zagreb,Donja Dubrava,Land Rover,Range Rover Sport,29.900 €,2015. godište,Diesel,183 kW,terensko vozilo / SUV / pick up,5,288000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-sport-3.0-hse-led-kamera-koza-tempomat-21-oglas-40593793
26,,,Istarska,,Land Rover,Discovery Sport,22.590 €,2017. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,170500 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-2.0-d-automatik-4x4-pripremi-uredno-oglas-42093897
27,45.82809,16.098104,Grad Zagreb,Sesvete,Land Rover,Range Rover,11.499 €,2007. godište,Diesel,200 kW,terensko vozilo / SUV / pick up,5,330000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-3.6-td-v8-oglas-41618114
28,45.807845753111,16.060969789898,Grad Zagreb,Peščenica - Žitnjak,Land Rover,Range Rover,42.999 €,2015. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,122000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-3.0-tdv6-hse-oglas-40298478
29,45.800701012581,15.972788138112,Grad Zagreb,Trnje,Land Rover,Range Rover Sport,46.452 €,2017. godište,Diesel,183 kW,terensko vozilo / SUV / pick up,5,96462 km,https://www.njuskalo.hr/auti/land-rover-range-rover-sport-3.0d-hse-dynamic-automatik-4x-garancija-oglas-41352838
30,45.800701012581,15.972788138112,Grad Zagreb,Trnje,Land Rover,Range Rover Velar,53.089 €,2019. godište,Diesel,177 kW,terensko vozilo / SUV / pick up,5,54881 km,https://www.njuskalo.hr/auti/land-rover-range-rover-velar-2.0d-4wd-1-vlasnik-4x-garancija-oglas-41588344
31,45.800131482435,15.917957484006,Grad Zagreb,Trešnjevka - Sjever,Land Rover,Discovery Sport,23.500 €,2015. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,132000 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-hse-luxury-2.2-sd4-automatik-full-oglas-41752775
32,45.355614,14.365815,Primorsko-goranska,Rijeka,Land Rover,Range Rover Velar,53.899 €,2017. godište,Diesel,177 kW,terensko vozilo / SUV / pick up,5,103190 km,https://www.njuskalo.hr/auti/rover-range-rover-velar-2.0-tdi-100.000km-servisna-full-oglas-41000497
33,45.552431269416,18.642146033633,Osječko-baranjska,Osijek,Land Rover,Range Rover Evoque,13.600 €,2012. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,3,148123 km,https://www.njuskalo.hr/auti/land-rover-evoque-2.2d-coupe-koza-grij-sjedala-temp-pdc-reg0.8-24-oglas-41233867
34,45.554650578977,18.64163205291,Osječko-baranjska,Osijek,Land Rover,Range Rover Evoque,45.999 €,2019. godište,Diesel,177 kW,terensko vozilo / SUV / pick up,4,35908 km,https://www.njuskalo.hr/auti/range-rover-evoque-2.0d-r-dynamic-automat-pano-navi-360-reg-07-24-oglas-41613167
35,45.542735832331,18.647049253492,Osječko-baranjska,Osijek,Land Rover,Range Rover Velar,39.999 €,2017. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,150700 km,https://www.njuskalo.hr/auti/land-rover-range-rover-velar-2.0-td-automatik-oglas-41514162
36,45.825549278277,16.10484742836,Grad Zagreb,Sesvete,Land Rover,Defender,32.000 €,2007. godište,Diesel,90 kW,terensko vozilo / SUV / pick up,3,200000 km,https://www.njuskalo.hr/auti/land-rover-defender-2.4-td-oglas-39634322
37,43.70057,16.648018,Splitsko-dalmatinska,Sinj,Land Rover,Discovery,40.000 €,2016. godište,Diesel,180 kW,terensko vozilo / SUV / pick up,5,171000 km,https://www.njuskalo.hr/auti/land-rover-discovery-3.0-sdv6-hse-panorama-led-navi-memorija-sjed-oglas-40782043
38,45.814626953347,15.974788989,Grad Zagreb,Donji Grad,Land Rover,Range Rover Velar,51.000 €,2019. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,89000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-velar-2.0-oglas-39930125
41,45.817642,16.061039,Grad Zagreb,Maksimir,Land Rover,Range Rover Evoque,56.900 €,2021. godište,Diesel,120 kW,monovolumen,5,35000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0-oglas-42044518
42,45.160873,18.017494,Brodsko-posavska,Slavonski Brod,Land Rover,Range Rover Evoque,18.300 €,2013. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,279 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.2-dizel-oglas-40901744
43,45.712602757128,16.067537883591,Zagrebačka,Velika Gorica,Land Rover,Range Rover Evoque,23.000 €,2016. godište,Diesel,110 kW,limuzina,5,120000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.2-td4-automatik-oglas-42052876
44,45.80377,15.870964,Grad Zagreb,Podsused - Vrapče,Land Rover,Range Rover Sport,52.000 €,2018. godište,Diesel,225 kW,terensko vozilo / SUV / pick up,4,104000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-sport-3.0-sd-oglas-39446545
45,45.151134,14.731267,Primorsko-goranska,Crikvenica,Land Rover,Freelander,15.500 €,2012. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,205000 km,https://www.njuskalo.hr/auti/land-rover-freelander-2.2-sd4-hse-automatik-oglas-40789543
46,45.81901243611598,16.183241838266554,Grad Zagreb,Sesvete,Land Rover,Discovery Sport,26.500 €,2019. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,115000 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-2.0-diesel-2019-115-000-km-kao-nov-oglas-42001607
47,43.504760729376,16.446129525744,Splitsko-dalmatinska,Split,Land Rover,Range Rover Evoque,18.800 €,2013. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,129500 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.2td4-automatik-oglas-41332033
48,45.829304,16.094646,Grad Zagreb,Sesvete,Land Rover,Range Rover Evoque,28.500 €,2016. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,127000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0-td4-full-oprema-oglas-41690242
49,45.157214483042,18.013962462311,Brodsko-posavska,Slavonski Brod,Land Rover,Discovery,8.600 €,2005. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,295 km,https://www.njuskalo.hr/auti/land-rover-discovery-2.7-d-v6-se-oglas-41989521
50,44.141083,15.240303,Zadarska,Zadar,Land Rover,Range Rover,110.000 €,2018. godište,Diesel,250 kW,terensko vozilo / SUV / pick up,5,89500 km,https://www.njuskalo.hr/auti/land-rover-range-rover-4.4-sdv8-oglas-40892093
51,45.535999324734,15.490652736997,Karlovačka,Karlovac - Okolica,Land Rover,Range Rover Sport,18.700 €,2008. godište,Benzin,220 kW,terensko vozilo / SUV / pick up,5,129100 km,https://www.njuskalo.hr/auti/land-rover-range-rover-sport-hse-automatik-oglas-37775460
52,45.861451392216,15.981884590698,Grad Zagreb,Podsljeme,Land Rover,Discovery Sport,17.499 €,2017. godište,Diesel,,terensko vozilo / SUV / pick up,5,171415 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-2.0-td4-suv-oglas-40028408
53,45.787639861689,15.935648309653,Grad Zagreb,Trešnjevka - Jug,Land Rover,Range Rover Evoque,43.999 €,2019. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,31500 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0-automatik-oglas-41418477
54,44.892617101782,13.846481597821,Istarska,Pula,Land Rover,Range Rover Velar,52.000 €,2018. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,73000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-velar-2.0-td4-r-dynamic-automatik-oglas-41636770
55,43.526886049621,16.454231272848,Splitsko-dalmatinska,Split,Land Rover,Range Rover Evoque,39.900 €,2019. godište,Hibrid,132 kW,terensko vozilo / SUV / pick up,5,56000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-180d-hybrid-automatik-ukljucen-pdv-oglas-41662677
56,45.805598570712,16.110535961161,Grad Zagreb,Sesvete,Land Rover,Range Rover Evoque,22.800 €,2016. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,182000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0-ed4-2016-top-stanje-navi-led-oglas-40992347
57,,,Karlovačka,Karlovac,Land Rover,Range Rover Evoque,18.900 €,2017. godište,Diesel,110 kW,limuzina,5,179153 km,https://www.njuskalo.hr/auti/range-rover-evoque-2.0-td-4-sport-jamstvo-15-mjeseci-18.900.00-oglas-42290272
58,,,Grad Zagreb,Trnje,Land Rover,Discovery,46.900 €,2020. godište,Diesel,110 kW,limuzina,5,45568 km,https://www.njuskalo.hr/auti/land-rover-discovery-2.0-d150-7-sjedala-jamstvo-15-mjeseci-46.900.00-oglas-42290268
59,43.491467200848,16.553611270863,Splitsko-dalmatinska,Podstrana,Land Rover,Range Rover Evoque,44.999 €,2019. godište,Benzin,147 kW,terensko vozilo / SUV / pick up,5,67000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-p200-mild-hybrid-full-oglas-38481126
60,45.815006470608,16.182430409964,Grad Zagreb,Sesvete,Land Rover,Discovery Sport,10.000 €,2016. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,125000 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-20-d-oglas-40917211
61,,,Zagrebačka,,Land Rover,Range Rover,56.900 €,2013. godište,Diesel,250 kW,terensko vozilo / SUV / pick up,4,202567 km,https://www.njuskalo.hr/auti/land-rover-range-rover-4.4-sd-v8-autobiography-oglas-41594185
64,45.808755178546875,16.104069893279785,Grad Zagreb,Sesvete,Land Rover,Range Rover Evoque,30.500 €,2018. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,132712 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0-td4-oglas-39359793
65,45.80948948713848,16.10338209875249,Grad Zagreb,Sesvete,Land Rover,Range Rover Evoque,34.000 €,2019. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,138008 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0-td4-oglas-39480359
66,45.152399352035,18.062600631354,Brodsko-posavska,Gornja Vrba,Land Rover,Discovery Sport,24.500 €,2016. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,142000 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-2.0-d-150-ks-fwd-oglas-41734753
67,43.480569207507,17.25639321151,Splitsko-dalmatinska,Imotski,Land Rover,Range Rover Evoque,21.500 €,2012. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,3,177000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.2sd4-full-oprema-oglas-42285321
68,45.801326007441,15.999934673309,Grad Zagreb,Trnje,Land Rover,Range Rover,49.000 €,2016. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,203000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-3.0-tdv6-oglas-41920808
69,,,Grad Zagreb,,Land Rover,Discovery Sport,49.900 €,2022. godište,Diesel,120 kW,terensko vozilo / SUV / pick up,5,24570 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-r-dyn-se-2.0-163-mhev-awd-a9-oglas-42283927
70,45.811785751423,15.979913436677,Grad Zagreb,Gornji Grad - Medveščak,Land Rover,Range Rover,50.000 €,2013. godište,Diesel,250 kW,terensko vozilo / SUV / pick up,5,190000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-4.4-sdv8-oglas-42212240
71,43.512648716882,16.512726509615,Splitsko-dalmatinska,Split,Land Rover,Discovery Sport,25.000 €,2016. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,127000 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-2.0-d-4x4-automatik-oglas-38260535
72,51.060857465689,10.610222052041,Njemačka,,Land Rover,Range Rover Evoque,30.000 €,2018. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,34850 km,https://www.njuskalo.hr/auti/landroverrangeevoque2.0td4-svojim-kamionima-uvozimo-registracije-oglas-42282824
73,51.060857465689,10.610222052041,Njemačka,,Land Rover,Discovery,30.168 €,2018. godište,Diesel,177 kW,terensko vozilo / SUV / pick up,5,73900 km,https://www.njuskalo.hr/auti/land-rover-discovery2.0sd4-svojim-kamionima-uvozimo-registracije-oglas-42282792
74,51.064440504743,10.614364794807,Njemačka,,Land Rover,Range Rover,48.736 €,2021. godište,Diesel,202 kW,terensko vozilo / SUV / pick up,5,41822 km,https://www.njuskalo.hr/auti/land-rover-range-rover-3.0-svojim-kamionima-uvozimo-registracije-oglas-42282317
75,46.219476663213,16.111539432281,Varaždinska,Ivanec,Land Rover,Discovery Sport,19.990 €,2016. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,93000 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-2.0-ed4-oglas-41584488
76,51.064440504743,10.614364794807,Njemačka,,Land Rover,Range Rover Velar,36.966 €,2020. godište,Diesel,221 kW,terensko vozilo / SUV / pick up,5,41981 km,https://www.njuskalo.hr/auti/land-rover-range-rover-velar-3.0-svojim-kamionima-uvozimo-reg-oglas-42281137
77,51.064440504743,10.614364794807,Njemačka,,Land Rover,Range Rover Velar,36.050 €,2020. godište,Diesel,177 kW,terensko vozilo / SUV / pick up,5,54203 km,https://www.njuskalo.hr/auti/range-rover-velar-2.0-r-dynamic-svojim-kamionima-uvozimo-reg-oglas-42281117
78,51.064440504743,10.614364794807,Njemačka,,Land Rover,Range Rover Velar,36.008 €,2020. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,66610 km,https://www.njuskalo.hr/auti/land-rover-range-rover-velar-2.0-svojim-kamionima-uvozimo-reg-oglas-42281103
79,45.82492,16.147665,Grad Zagreb,Sesvete,Land Rover,Discovery Sport,24.900 €,2017. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,178000 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-2.0-d-automatik-led-navigacija-reg-01-24-oglas-42278815
80,45.178974,18.002375,Brodsko-posavska,Slavonski Brod,Land Rover,Range Rover Sport,12.200 €,2007. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,311000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-sport-2.7-dt-automatik-xenon-4x4-jako-ocuvan-oglas-39966569
