linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
440,51.061953669235,10.616292278564,Njemačka,,Volvo,V60,34.490 €,2019. godište,Diesel,140 kW,karavan,5,91928 km,https://www.njuskalo.hr/auti/volvo-v60-d4-geartronic-momentum-pro-oglas-42200124
441,51.061953669235,10.616292278564,Njemačka,,Volvo,V60,29.900 €,2019. godište,Diesel,140 kW,karavan,5,85000 km,https://www.njuskalo.hr/auti/volvo-v60-d4-geartronic-momentum-pro-oglas-42200072
442,44.850859803365,13.845266249237,Istarska,Pula,Volvo,V40,7.400 €,2013. godište,Diesel,84 kW,karavan,5,253000 km,https://www.njuskalo.hr/auti/volvo-v40-d2-oglas-41554041
443,51.061953669235,10.616292278564,Njemačka,,Volvo,V60,30.770 €,2019. godište,Diesel,140 kW,karavan,5,63630 km,https://www.njuskalo.hr/auti/volvo-v60-d4-momentum-pro-dab-kamera-led-sitzhzg-oglas-42199994
444,45.797975795171,16.119676706784,Grad Zagreb,Peščenica - Žitnjak,Volvo,S40,5.500 €,2010. godište,Diesel,80 kW,limuzina,4,238595 km,https://www.njuskalo.hr/auti/volvo-s40-1.6-d-oglas-42199831
445,45.36336243891,14.411870022152,Primorsko-goranska,Rijeka,Volvo,V50,3.500 €,2004. godište,Diesel,100 kW,karavan,5,235141 km,https://www.njuskalo.hr/auti/volvo-v50-2.0-d-reg-08-2024-oglas-42197832
447,51.064040170929,10.615274720101,Njemačka,,Volvo,V40,16.990 €,2019. godište,Benzin,90 kW,hatchback,5,49987 km,https://www.njuskalo.hr/auti/volvo-v40-t2-momentum-svojim-kamionima-uvozimo-registracije-oglas-42195597
448,46.37623777506662,16.45873551012291,Međimurska,Čakovec,Volvo,S60,11.000 €,2012. godište,Diesel,100 kW,limuzina,4,140000 km,https://www.njuskalo.hr/auti/volvo-s60-d3-oglas-42194857
449,45.528282,18.611267,Osječko-baranjska,Čepin,Volvo,XC40,30.799 €,2020. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,100000 km,https://www.njuskalo.hr/auti/volvo-xc40-d3-jedinstvena-ponuda-leasinga-hrvatskoj-oglas-42194797
450,45.803961876108,15.879619154621,Grad Zagreb,Stenjevec,Volvo,XC40,31.990 €,2019. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,139940 km,https://www.njuskalo.hr/auti/volvo-xc40-2.0-d4-awd-4x4-automatik-geartronic-momentum-190-ks-virtual-oglas-40654372
451,46.282984043152,16.340700283439,Varaždinska,Varaždin,Volvo,V60 Cross Country,39.000 €,2021. godište,Diesel,140 kW,karavan,5,92300 km,https://www.njuskalo.hr/auti/volvo-v60-cross-country-d4-awd-at8-pro-oglas-41938693
452,45.808595318097,16.23942469714,Zagrebačka,Dugo Selo,Volvo,V40,15.900 €,2018. godište,Diesel,88 kW,hatchback,5,90000 km,https://www.njuskalo.hr/auti/volvo-v40-d2-kinetic-eco-pack-alu-navi-2xpdc-tempomat-garancija-oglas-41535836
453,46.332530883212,16.282909841393,Varaždinska,Sračinec,Volvo,V90,32.500 €,2017. godište,Diesel,173 kW,karavan,5,200000 km,https://www.njuskalo.hr/auti/volvo-v90-v90-awd-d5-aut-oglas-41875750
454,51.063725650408,10.615706318789,Njemačka,,Volvo,V90,25.168 €,2020. godište,Benzin,140 kW,karavan,5,60000 km,https://www.njuskalo.hr/auti/volvo-v90-t4-inscription-svojim-kamionima-uvozimo-registracije-oglas-42186061
455,46.298384759617,16.242614084054,Varaždinska,Vidovec,Volvo,S80,12.500 €,2012. godište,Diesel,85 kW,limuzina,5,150000 km,https://www.njuskalo.hr/auti/volvo-s80-d2-oglas-30543418
456,45.808044,15.74135,Zagrebačka,Samobor,Volvo,V60,14.999,2015. godište,Plug-in hibrid,,karavan,5,188000 km,https://www.njuskalo.hr/auti/volvo-v60-volvo-v60-d6-motor-280-ks-struja-diesel-oglas-42184404
457,43.509097970805,16.43911274518,Splitsko-dalmatinska,Split,Volvo,V40,8.900 €,2015. godište,Diesel,88 kW,limuzina,5,244000 km,https://www.njuskalo.hr/auti/volvo-v40-d2-88g-oglas-40065902
458,45.801035139881,16.157193061732,Grad Zagreb,Zagreb - Okolica,Volvo,S60,3.900 €,2003. godište,Diesel,120 kW,limuzina,4,423000 km,https://www.njuskalo.hr/auti/volvo-s60-d5-dizel-120kw-mala-potrosnja-kartice-besp-dotava-super-stan-oglas-41092235
460,45.815112387456,16.101222451166,Grad Zagreb,Sesvete,Volvo,V50,7.400 €,2011. godište,Diesel,84 kW,karavan,5,171000 km,https://www.njuskalo.hr/auti/volvo-v50-1.6-drive-115ks-alu-felge-krediti-kartice-oglas-41491787
461,45.815069287828,16.101271688071,Grad Zagreb,Sesvete,Volvo,S60,9.800 €,2013. godište,Diesel,84 kW,limuzina,4,240000 km,https://www.njuskalo.hr/auti/volvo-s60-d2-114ks-reg-06-2023-6-brzina-top-stanje-krediti-kartice-oglas-39647415
462,51.062420835,10.61279297,Njemačka,,Volvo,V60,32.960 €,2020. godište,Diesel,140 kW,karavan,5,82100 km,https://www.njuskalo.hr/auti/volvo-v60-d4-momentum-pro-geart-navi-led-el-hkl-shz-oglas-42178707
463,51.062420835,10.61279297,Njemačka,,Volvo,V60,30.950 €,2020. godište,Diesel,140 kW,karavan,5,49999 km,https://www.njuskalo.hr/auti/volvo-v60-d4-momentum-pro-automatik-bluetooth-navi-led-oglas-42178630
465,45.808595318097,16.23942469714,Zagrebačka,Dugo Selo,Volvo,V40,15.900 €,2018. godište,Diesel,88 kW,hatchback,5,77000 km,https://www.njuskalo.hr/auti/volvo-v40-d2-black-edition-leather-pack-park-assist-kamera-alu-gar-oglas-41937758
466,45.808595318097,16.23942469714,Zagrebačka,Dugo Selo,Volvo,V40,15.900 €,2018. godište,Diesel,88 kW,hatchback,5,66000 km,https://www.njuskalo.hr/auti/volvo-v40-d2-kinetic-eco-pack-alu-navi-2xpdc-tempomat-garancija-oglas-41937871
467,45.26640467415846,15.217079515621865,Karlovačka,Ogulin,Volvo,V90,22.500 €,2018. godište,Diesel,110 kW,karavan,5,161000 km,https://www.njuskalo.hr/auti/volvo-v90-oglas-41584358
468,,,Grad Zagreb,,Volvo,XC60,57.996 €,2021. godište,Diesel,173 kW,terensko vozilo / SUV / pick up,5,44029 km,https://www.njuskalo.hr/auti/volvo-xc60-b5-d-r-design-awd-kuka-navi-kamera-tvornicko-jamstvo-oglas-42175657
469,45.55788,16.626156,Sisačko-moslavačka,Popovača,Volvo,V40,10.800 €,2015. godište,Diesel,88 kW,hatchback,5,178000 km,https://www.njuskalo.hr/auti/volvo-v40-2.0-d2-oglas-42175460
470,45.793366860017,16.125135324458,Zagrebačka,Velika Gorica - Okolica,Volvo,S80,7.100 €,2010. godište,Diesel,80 kW,limuzina,4,270000 km,https://www.njuskalo.hr/auti/volvo-s80-1.6-d-oglas-41924067
471,45.68024,18.317837,Osječko-baranjska,Belišće,Volvo,S80,8.000 €,2008. godište,Diesel,136 kW,limuzina,4,270000 km,https://www.njuskalo.hr/auti/volvo-s80-2.4-d-oglas-41991971
